Zip Code,City/Township/Community,Municipal,County,State,Utility,Brand,Sub-territory BC
44629,Gnadenhutten,,Tuscarawas,Ohio,DEO,Provision,
44045,Grand River,,Lake,Ohio,DEO,Provision,
45734,Graysville,,Monroe,Ohio,DEO,Provision,
44232,Green,,Summit,Ohio,DEO,Provision,
44630,Greentown,,Stark,Ohio,DEO,Provision,
45850,Harrod,,Allen,Ohio,DEO,Provision,
44632,Hartville,,Stark,Ohio,DEO,Provision,
45851,Haviland,,Paulding,Ohio,DEO,Provision,
44233,Hinckley,,Medina,Ohio,DEO,Provision,
44234,Hiram,,Portage,Ohio,DEO,Provision,
44425,Hubbard,,Trumbull,Ohio,DEO,Provision,
44236,Hudson,,Summit,Ohio,DEO,Provision,
44046,Huntsburg,,Geauga,Ohio,DEO,Provision,
44131,Independence,,Cuyahoga,Ohio,DEO,Provision,
44047,Jefferson,,Ashtabula,Ohio,DEO,Provision,
43747,Jerusalem,,Monroe,Ohio,DEO,Provision,
44240,Kent,,Portage,Ohio,DEO,Provision,
43326,Kenton                    ,,Hardin,Ohio,DEO,Provision,
44636,Kidron,,Wayne,Ohio,DEO,Provision,
44048,Kingsville,,Ashtabula,Ohio,DEO,Provision,
45854,Lafayette,,Allen,Ohio,DEO,Provision,
43752,Laings,,Monroe,Ohio,DEO,Provision,
44429,Lake Milton,,Mahoning,Ohio,DEO,Provision,
44250,Lakemore,,Summit,Ohio,DEO,Provision,
44638,Lakeville,,Holmes,Ohio,DEO,Provision,
44107,Lakewood,,Cuyahoga,Ohio,DEO,Provision,
44430,Leavittsburg,,Trumbull,Ohio,DEO,Provision,
45856,Leipsic,,Putnam,Ohio,DEO,Provision,
45815,Leipsic                   ,,Putnam,Ohio,DEO,Provision,
43754,Lewisville,,Monroe,Ohio,DEO,Provision,
45801,Lima,,Allen,Ohio,DEO,Provision,
45804,Lima,,Allen,Ohio,DEO,Provision,
45805,Lima,,Allen,Ohio,DEO,Provision,
45806,Lima,,Allen,Ohio,DEO,Provision,
45807,Lima,,Allen,Ohio,DEO,Provision,
44640,Limaville,,Stark,Ohio,DEO,Provision,
45742,Little Hocking,,Washington,Ohio,DEO,Provision,
44842,Loudonville,,Ashland,Ohio,DEO,Provision,
44641,Louisville,,Stark,Ohio,DEO,Provision,
45744,Lowell,,Washington,Ohio,DEO,Provision,
44436,Lowellville,,Mahoning,Ohio,DEO,Provision,
44056,Macedonia,,Summit,Ohio,DEO,Provision,
44057,Madison,,Lake,Ohio,DEO,Provision,
44643,Magnolia,,Stark,Ohio,DEO,Provision,
43757,Malaga,,Monroe,Ohio,DEO,Provision,
44255,Mantua,,Portage,Ohio,DEO,Provision,
44137,Maple Heights,,Cuyahoga,Ohio,DEO,Provision,
45750,Marietta,,Washington,Ohio,DEO,Provision,
44645,Marshallville,,Wayne,Ohio,DEO,Provision,
44646,Massillon,,Stark,Ohio,DEO,Provision,
44647,Massillon,,Stark,Ohio,DEO,Provision,
44650,Maximo,,Stark,Ohio,DEO,Provision,
44437,Mc Donald,,Trumbull,Ohio,DEO,Provision,
44256,Medina,,Medina,Ohio,DEO,Provision,
44060,Mentor,,Lake,Ohio,DEO,Provision,
45863,Middle Point,,Van Wert,Ohio,DEO,Provision,
44652,Middlebranch,,Stark,Ohio,DEO,Provision,
44062,Middlefield,,Geauga,Ohio,DEO,Provision,
44653,Midvale,,Tuscarawas,Ohio,DEO,Provision,
44656,Mineral City,,Tuscarawas,Ohio,DEO,Provision,
44440,Mineral Ridge,,Trumbull,Ohio,DEO,Provision,
44260,Mogadore,,Portage,Ohio,DEO,Provision,
45866,Montezuma,,Mercer,Ohio,DEO,Provision,
44064,Montville,,Geauga,Ohio,DEO,Provision,
44262,Munroe Falls,,Summit,Ohio,DEO,Provision,
44662,Navarre,,Stark,Ohio,DEO,Provision,
45767,New Matamoras,,Washington,Ohio,DEO,Provision,
44442,New Middletown,,Mahoning,Ohio,DEO,Provision,
44663,New Philadelphia,,Tuscarawas,Ohio,DEO,Provision,
44443,New Springfield,,Mahoning,Ohio,DEO,Provision,
44065,Newbury,,Geauga,Ohio,DEO,Provision,
43832,Newcomerstown,,Tuscarawas,Ohio,DEO,Provision,
45768,Newport,,Washington,Ohio,DEO,Provision,
44444,Newton Falls,,Trumbull,Ohio,DEO,Provision,
44446,Niles,,Trumbull,Ohio,DEO,Provision,
44720,North Canton,,Stark,Ohio,DEO,Provision,
44451,North Jackson,,Mahoning,Ohio,DEO,Provision,
44068,North Kingsville,,Ashtabula,Ohio,DEO,Provision,
44666,North Lawrence,,Stark,Ohio,DEO,Provision,
44452,North Lima,,Mahoning,Ohio,DEO,Provision,
44070,North Olmsted,,Cuyahoga,Ohio,DEO,Provision,
44133,North Royalton,,Cuyahoga,Ohio,DEO,Provision,
44067,Northfield,,Summit,Ohio,DEO,Provision,
44072,Novelty,,Geauga,Ohio,DEO,Provision,
45873,Oakwood,,Paulding,Ohio,DEO,Provision,
45874,Ohio City,,Van Wert,Ohio,DEO,Provision,
44453,Orangeville,,Trumbull,Ohio,DEO,Provision,
44667,Orrville,,Wayne,Ohio,DEO,Provision,
45875,Ottawa,,Putnam,Ohio,DEO,Provision,
44077,Painesville,,Lake,Ohio,DEO,Provision,
45877,Pandora,,Putnam,Ohio,DEO,Provision,
45879,Paulding,,Paulding,Ohio,DEO,Provision,
44264,Peninsula,,Summit,Ohio,DEO,Provision,
44081,Perry,,Lake,Ohio,DEO,Provision,
44454,Petersburg,,Mahoning,Ohio,DEO,Provision,
44082,Pierpont,,Ashtabula,Ohio,DEO,Provision,
43942,Powhatan Point,,Belmont,Ohio,DEO,Provision,
44265,Randolph,,Portage,Ohio,DEO,Provision,
44266,Ravenna,,Portage,Ohio,DEO,Provision,
45773,Reno,,Washington,Ohio,DEO,Provision,
44286,Richfield,,Summit,Ohio,DEO,Provision,
44270,Rittman,,Wayne,Ohio,DEO,Provision,
45882,Rockford,,Mercer,Ohio,DEO,Provision,
44116,Rocky River,,Cuyahoga,Ohio,DEO,Provision,
44272,Rootstown,,Portage,Ohio,DEO,Provision,
45883,Saint Henry,,Mercer,Ohio,DEO,Provision,
45885,Saint Marys,,Auglaize,Ohio,DEO,Provision,
44671,Sandyville,,Tuscarawas,Ohio,DEO,Provision,
43946,Sardis,,Monroe,Ohio,DEO,Provision,
45886,Scott,,Paulding,Ohio,DEO,Provision,
44273,Seville,,Medina,Ohio,DEO,Provision,
44676,Shreve,,Wayne,Ohio,DEO,Provision,
44677,Smithville,,Wayne,Ohio,DEO,Provision,
44139,Solon,,Cuyahoga,Ohio,DEO,Provision,
44470,Southington,,Trumbull,Ohio,DEO,Provision,
45887,Spencerville,,Allen,Ohio,DEO,Provision,
43840,Stone Creek,,Tuscarawas,Ohio,DEO,Provision,
44224,Stow,,Summit,Ohio,DEO,Provision,
44680,Strasburg,,Tuscarawas,Ohio,DEO,Provision,
